Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;cudacore
0;dgetrf_nopiv;24;1;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.213965e+01;1.059444e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.826902e+01;1.283907e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.550564e+01;9.196283e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.463626e+01;1.602575e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.140470e+01;1.095820e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.309404e+01;1.791327e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.381246e+01;1.698155e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.506940e+01;1.556512e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.711433e+01;1.370531e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.375132e+01;1.705706e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.509802e+01;1.553562e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.373963e+01;3.679926e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.950286e+01;1.202681e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.358925e+01;9.943391e+02;pcore
