Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.291389e+01;3.728225e+02
0;dgetrf_nopiv;24;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.938071e+01;4.749975e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.436624e+01;3.644101e+02
0;dgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.291250e+01;3.728307e+02
0;dgetrf_nopiv;24;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.139416e+01;5.666431e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;8.722651e+01;2.689058e+02
0;dgetrf_nopiv;24;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.798961e+01;6.174244e+02
0;dgetrf_nopiv;24;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.703456e+01;6.333466e+02
0;dgetrf_nopiv;24;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.909616e+01;5.999493e+02
0;dgetrf_nopiv;24;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.911861e+01;5.996049e+02
0;dgetrf_nopiv;24;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.066436e+01;5.768125e+02
0;dgetrf_nopiv;24;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.750394e+01;6.254200e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.416353e+01;3.655614e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;8.736282e+01;2.684862e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.256882e+01;3.748786e+02
0;dgetrf_nopiv;8;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.260911e+01;3.746374e+02
0;dgetrf_nopiv;24;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.754370e+01;6.247575e+02
0;dgetrf_nopiv;24;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.865488e+01;6.067982e+02
0;dgetrf_nopiv;24;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.758443e+01;6.240805e+02
0;dgetrf_nopiv;24;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.909409e+01;5.999811e+02
0;dgetrf_nopiv;24;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;5.005682e+01;4.685817e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.261264e+01;3.746163e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;8.715227e+01;2.691348e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;8.738670e+01;2.684128e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.266697e+01;3.742915e+02
0;dgetrf_nopiv;24;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.810179e+01;6.156066e+02
0;dgetrf_nopiv;24;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.125996e+01;5.684860e+02
