Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops;cudacore
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.357675e+01;2.691495e+02;pcore
0;spotrf;24;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;3.103292e+01;3.779425e+02;nocuda
0;spotrf;24;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.105935e+00;1.060520e+04;nocuda
0;spotrf;24;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;6.212590e+00;1.887886e+03;nocuda
0;spotrf;24;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.222429e+00;2.777705e+03;nocuda
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.203127e-01;2.254156e+04;ecore
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.396653e+00;4.893767e+03;pcore
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;4.791075e-01;2.448023e+04;pcore
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;4.799660e-01;2.443644e+04;pcore
0;spotrf;23;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;6.547674e-01;1.791271e+04;pcore
0;spotrf;24;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;8.648409e+00;1.356164e+03;nocuda
0;spotrf;24;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;2.569594e+00;4.564402e+03;nocuda
0;spotrf;23;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.216659e+00;9.640052e+03;ecore
0;spotrf;24;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.141213e+00;1.027736e+04;nocuda
0;spotrf;24;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.169846e+00;1.002582e+04;nocuda
0;spotrf;24;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.039581e+00;1.128211e+04;nocuda
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.225604e+01;2.775617e+02;ecore
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;4.779931e-01;2.453730e+04;pcore
0;spotrf;24;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.159868e+00;1.011207e+04;nocuda
0;spotrf;24;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.104303e+00;1.062087e+04;nocuda
0;spotrf;23;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;6.548287e-01;1.791104e+04;pcore
0;spotrf;24;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.126687e+00;2.842149e+03;nocuda
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.346420e+00;4.998534e+03;pcore
0;spotrf;23;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;9.008887e-01;1.301899e+04;ecore
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.500443e-01;1.379771e+04;ecore
0;spotrf;23;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;6.071991e-01;1.931601e+04;ecore
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.177960e+00;9.956759e+03;ecore
0;spotrf;24;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;6.127891e+00;1.913980e+03;nocuda
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.561710e-01;1.369897e+04;ecore
0;spotrf;23;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;4.382942e+00;2.675979e+03;ecore
0;spotrf;23;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.438803e-01;2.156478e+04;pcore
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.333419e+00;5.026384e+03;pcore
0;spotrf;24;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.127569e+00;1.040173e+04;nocuda
0;spotrf;23;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;4.501863e+00;2.605291e+03;pcore
0;spotrf;24;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;2.984684e+01;3.929615e+02;nocuda
0;spotrf;23;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;4.554616e+00;2.575115e+03;pcore
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.432546e-01;1.390880e+04;pcore
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;6.839688e-01;1.714795e+04;ecore
0;spotrf;23;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;6.068868e-01;1.932595e+04;ecore
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.456605e+01;2.631748e+02;pcore
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.176029e+00;9.973104e+03;ecore
0;spotrf;23;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;6.552283e-01;1.790011e+04;pcore
0;spotrf;24;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;6.190155e+00;1.894728e+03;nocuda
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.168049e+00;1.004124e+04;pcore
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;6.900686e-01;1.699637e+04;pcore
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;6.834828e-01;1.716014e+04;ecore
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.442887e-01;2.154860e+04;pcore
0;spotrf;24;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;3.112320e+01;3.768463e+02;nocuda
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.163441e+00;1.008101e+04;pcore
0;spotrf;24;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;8.234665e+00;1.424303e+03;nocuda
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.196460e+00;9.802803e+03;pcore
0;spotrf;24;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;8.790259e+00;1.334279e+03;nocuda
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.443329e-01;2.154685e+04;pcore
0;spotrf;24;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.196396e+00;2.794937e+03;nocuda
0;spotrf;23;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.215888e+00;9.646167e+03;ecore
0;spotrf;24;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.107853e+00;1.058684e+04;nocuda
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;6.861255e-01;1.709405e+04;pcore
0;spotrf;24;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.550353e+00;7.565155e+03;nocuda
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.171667e+00;1.001023e+04;pcore
0;spotrf;24;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.157391e+00;1.013371e+04;nocuda
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.463525e-01;1.385789e+04;ecore
